@timestamp,log_source,host_name,user_name,source_ip,process_name,event_type,mse,threshold,is_alert,confidence,confidence_level,top_features,top_feat,split,role
2026-08-04 13:46:00.730000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:00.730000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:00.730000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:05.746000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,1.0531334,7.937677922924306,0,0.133,low,"inter_arrival_log=2.4, msg_length_log=0.8",inter_arrival_log,test,alert
2026-08-04 13:46:05.746000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:05.746000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:05.746000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:05.746000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:05.746000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:05.746000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:05.746000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.04649836,7.937677922924306,0,0.006,low,msg_length_log=0.2,msg_length_log,test,alert
2026-08-04 13:46:05.746000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:05.746000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:05.746000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:10.241000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.8209342,7.937677922924306,0,0.103,low,inter_arrival_log=2.2,inter_arrival_log,test,alert
2026-08-04 13:46:10.763000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.30650222,7.937677922924306,0,0.039,low,"msg_length_log=0.9, inter_arrival_log=0.2",msg_length_log,test,alert
2026-08-04 13:46:10.763000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:10.763000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:10.763000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:10.763000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:10.763000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.06163159,7.937677922924306,0,0.008,low,msg_length_log=0.2,msg_length_log,test,alert
2026-08-04 13:46:10.763000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:10.763000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:10.763000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:10.763000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:10.763000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:16.074000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,1.1867219,7.937677922924306,0,0.15,low,"inter_arrival_log=2.4, msg_length_log=1.2",inter_arrival_log,test,alert
2026-08-04 13:46:16.074000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:16.074000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:16.074000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:16.074000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:16.074000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:16.074000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:16.074000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:16.074000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:16.074000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:16.074000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:21.435000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,1.0456955,7.937677922924306,0,0.132,low,"inter_arrival_log=2.4, msg_length_log=0.7",inter_arrival_log,test,alert
2026-08-04 13:46:21.435000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:21.435000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:21.435000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:21.435000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:21.435000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0879861,7.937677922924306,0,0.011,low,msg_length_log=0.3,msg_length_log,test,alert
2026-08-04 13:46:21.435000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:21.435000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:21.435000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:21.435000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:21.435000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:26.850000+00:00,syslog,ASUS-X415JA,,,wpa_supplicant,network,0.18576953,7.937677922924306,0,0.023,low,inter_arrival_log=0.7,inter_arrival_log,test,alert
2026-08-04 13:46:27.058000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.8177526,7.937677922924306,0,0.103,low,msg_length_log=2.2,msg_length_log,test,alert
2026-08-04 13:46:27.058000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0015580072,7.937677922924306,0,0.0,low,msg_length_log=0.0,msg_length_log,test,alert
2026-08-04 13:46:27.058000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.36757213,7.937677922924306,0,0.046,low,msg_length_log=1.2,msg_length_log,test,alert
2026-08-04 13:46:27.058000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.54729056,7.937677922924306,0,0.069,low,msg_length_log=1.6,msg_length_log,test,alert
2026-08-04 13:46:27.058000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:27.058000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:27.058000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.20513213,7.937677922924306,0,0.026,low,msg_length_log=0.7,msg_length_log,test,alert
2026-08-04 13:46:27.058000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:27.058000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.46778214,7.937677922924306,0,0.059,low,msg_length_log=1.4,msg_length_log,test,alert
2026-08-04 13:46:27.058000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.64866066,7.937677922924306,0,0.082,low,msg_length_log=1.9,msg_length_log,test,alert
2026-08-04 13:46:27.058000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:28.079000+00:00,syslog,ASUS-X415JA,,,wpa_supplicant,network,0.018987887,7.937677922924306,0,0.002,low,inter_arrival_log=0.1,inter_arrival_log,test,alert
2026-08-04 13:46:32.683000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.9383053,7.937677922924306,0,0.118,low,"inter_arrival_log=1.6, msg_length_log=1.0, event_type_seq=0.9",inter_arrival_log,test,alert
2026-08-04 13:46:32.683000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.06642014,7.937677922924306,0,0.008,low,msg_length_log=0.3,msg_length_log,test,alert
2026-08-04 13:46:32.683000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.5172756,7.937677922924306,0,0.065,low,msg_length_log=1.6,msg_length_log,test,alert
2026-08-04 13:46:32.683000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.056534782,7.937677922924306,0,0.007,low,msg_length_log=0.2,msg_length_log,test,alert
2026-08-04 13:46:32.683000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.042536065,7.937677922924306,0,0.005,low,msg_length_log=0.2,msg_length_log,test,alert
2026-08-04 13:46:32.683000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.26194382,7.937677922924306,0,0.033,low,msg_length_log=0.9,msg_length_log,test,alert
2026-08-04 13:46:32.683000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0066687316,7.937677922924306,0,0.001,low,msg_length_log=0.0,msg_length_log,test,alert
2026-08-04 13:46:32.683000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:32.683000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.46664882,7.937677922924306,0,0.059,low,msg_length_log=1.4,msg_length_log,test,alert
2026-08-04 13:46:32.683000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:32.683000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:37.858000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,1.0933684,7.937677922924306,0,0.138,low,"inter_arrival_log=2.3, msg_length_log=1.0",inter_arrival_log,test,alert
2026-08-04 13:46:37.858000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:37.858000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:37.858000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:37.858000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:37.858000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.08102858,7.937677922924306,0,0.01,low,msg_length_log=0.3,msg_length_log,test,alert
2026-08-04 13:46:37.858000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:37.858000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:37.858000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:37.858000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:37.858000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:39.250000+00:00,syslog,ASUS-X415JA,,,wpa_supplicant,network,0.01878706,7.937677922924306,0,0.002,low,inter_arrival_log=0.1,inter_arrival_log,test,alert
2026-08-04 13:46:42.874000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,1.1727893,7.937677922924306,0,0.148,low,"msg_length_log=2.0, inter_arrival_log=1.8",msg_length_log,test,alert
2026-08-04 13:46:42.874000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.012455668,7.937677922924306,0,0.002,low,msg_length_log=0.0,msg_length_log,test,alert
2026-08-04 13:46:42.874000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.61872673,7.937677922924306,0,0.078,low,msg_length_log=1.8,msg_length_log,test,alert
2026-08-04 13:46:42.874000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:42.874000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:42.874000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.058301136,7.937677922924306,0,0.007,low,msg_length_log=0.2,msg_length_log,test,alert
2026-08-04 13:46:42.874000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.44389808,7.937677922924306,0,0.056,low,msg_length_log=1.4,msg_length_log,test,alert
2026-08-04 13:46:42.874000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:42.874000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:42.874000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:42.874000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:48.306000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,1.1270959,7.937677922924306,0,0.142,low,"inter_arrival_log=2.4, msg_length_log=1.0",inter_arrival_log,test,alert
2026-08-04 13:46:48.306000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:48.306000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.01723966,7.937677922924306,0,0.002,low,msg_length_log=0.1,msg_length_log,test,alert
2026-08-04 13:46:48.306000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:48.306000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:48.306000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:48.306000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.26450992,7.937677922924306,0,0.033,low,msg_length_log=0.9,msg_length_log,test,alert
2026-08-04 13:46:48.306000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:48.306000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:48.306000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:48.306000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:53.474000+00:00,syslog,ASUS-X415JA,,,wpa_supplicant,network,0.100001454,7.937677922924306,0,0.013,low,inter_arrival_log=0.4,inter_arrival_log,test,alert
2026-08-04 13:46:53.679000+00:00,syslog,ASUS-X415JA,,,wpa_supplicant,network,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:53.914000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,1.0322266,7.937677922924306,0,0.13,low,msg_length_log=2.6,msg_length_log,test,alert
2026-08-04 13:46:53.914000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.11071569,7.937677922924306,0,0.014,low,msg_length_log=0.4,msg_length_log,test,alert
2026-08-04 13:46:53.914000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.257313,7.937677922924306,0,0.032,low,msg_length_log=0.9,msg_length_log,test,alert
2026-08-04 13:46:53.914000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0140255615,7.937677922924306,0,0.002,low,msg_length_log=0.1,msg_length_log,test,alert
2026-08-04 13:46:53.914000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:53.914000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.3369233,7.937677922924306,0,0.042,low,msg_length_log=1.1,msg_length_log,test,alert
2026-08-04 13:46:53.914000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.42705,7.937677922924306,0,0.054,low,msg_length_log=1.3,msg_length_log,test,alert
2026-08-04 13:46:53.914000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:53.914000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.4679656,7.937677922924306,0,0.059,low,msg_length_log=1.4,msg_length_log,test,alert
2026-08-04 13:46:53.914000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.3623473,7.937677922924306,0,0.046,low,msg_length_log=1.2,msg_length_log,test,alert
2026-08-04 13:46:53.914000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:55.369000+00:00,syslog,ASUS-X415JA,,,containerd,container,4.958112,7.937677922924306,0,0.625,low,"event_type_seq=7.4, msg_length_log=3.3, inter_arrival_log=0.3",event_type_seq,test,alert
2026-08-04 13:46:55.406000+00:00,syslog,ASUS-X415JA,,,systemd,init,3.3025765,7.937677922924306,0,0.416,low,"event_type_seq=5.2, inter_arrival_log=2.7, msg_length_log=1.9",event_type_seq,test,alert
2026-08-04 13:46:55.503000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.8024663,7.937677922924306,0,0.101,low,"event_type_seq=2.1, proc_rarity=0.1",event_type_seq,test,alert
2026-08-04 13:46:55.503000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.6870495,7.937677922924306,0,0.087,low,msg_length_log=1.9,msg_length_log,test,alert
2026-08-04 13:46:55.503000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,1.039526,7.937677922924306,0,0.131,low,msg_length_log=2.6,msg_length_log,test,alert
2026-08-04 13:46:55.504000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.83286905,7.937677922924306,0,0.105,low,msg_length_log=2.2,msg_length_log,test,alert
2026-08-04 13:46:55.504000+00:00,syslog,ASUS-X415JA,,,NetworkManager,network,0.9836676,7.937677922924306,0,0.124,low,"event_type_seq=2.5, proc_rarity=0.0",event_type_seq,test,alert
2026-08-04 13:46:55.512000+00:00,syslog,ASUS-X415JA,,,charon,vpn,0.7632428,7.937677922924306,0,0.096,low,"event_type_seq=1.7, msg_length_log=0.7, inter_arrival_log=0.1",event_type_seq,test,alert
2026-08-04 13:46:55.565000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.44277886,7.937677922924306,0,0.056,low,"msg_length_log=0.8, event_type_seq=0.7, proc_rarity=0.1",msg_length_log,test,alert
2026-08-04 13:46:55.566000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.03474237,7.937677922924306,0,0.004,low,proc_rarity=0.1,proc_rarity,test,alert
2026-08-04 13:46:55.566000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.033531792,7.937677922924306,0,0.004,low,proc_rarity=0.1,proc_rarity,test,alert
2026-08-04 13:46:55.568000+00:00,syslog,ASUS-X415JA,,,NetworkManager,network,0.06134765,7.937677922924306,0,0.008,low,"msg_length_log=0.2, proc_rarity=0.0",msg_length_log,test,alert
2026-08-04 13:46:55.568000+00:00,syslog,ASUS-X415JA,,,NetworkManager,network,0.051292285,7.937677922924306,0,0.006,low,"msg_length_log=0.1, proc_rarity=0.1",msg_length_log,test,alert
2026-08-04 13:46:55.571000+00:00,syslog,ASUS-X415JA,,,dockerd,container,1.5278722,7.937677922924306,0,0.192,low,"msg_length_log=3.4, event_type_seq=0.4",msg_length_log,test,alert
2026-08-04 13:46:55.612000+00:00,syslog,ASUS-X415JA,,,charon,vpn,0.062440857,7.937677922924306,0,0.008,low,proc_rarity=0.2,proc_rarity,test,alert
2026-08-04 13:46:56.850000+00:00,syslog,ASUS-X415JA,,,avahi-daemon,network,0.56284535,7.937677922924306,0,0.071,low,"event_type_seq=1.0, inter_arrival_log=0.8, msg_length_log=0.2",event_type_seq,test,alert
2026-08-04 13:46:56.855000+00:00,syslog,ASUS-X415JA,,,avahi-daemon,network,0.12523186,7.937677922924306,0,0.016,low,"event_type_seq=0.5, proc_rarity=0.0",event_type_seq,test,alert
2026-08-04 13:46:56.855000+00:00,syslog,ASUS-X415JA,,,avahi-daemon,network,0.04352951,7.937677922924306,0,0.005,low,"event_type_seq=0.1, proc_rarity=0.1",event_type_seq,test,alert
2026-08-04 13:46:56.856000+00:00,syslog,ASUS-X415JA,,,charon,vpn,0.18944964,7.937677922924306,0,0.024,low,"event_type_seq=0.6, proc_rarity=0.1",event_type_seq,test,alert
2026-08-04 13:46:56.950000+00:00,syslog,ASUS-X415JA,,,charon,vpn,0.11793493,7.937677922924306,0,0.015,low,"event_type_seq=0.3, proc_rarity=0.2",event_type_seq,test,alert
2026-08-04 13:46:57.172000+00:00,syslog,ASUS-X415JA,,,avahi-daemon,network,0.2931357,7.937677922924306,0,0.037,low,"event_type_seq=0.8, msg_length_log=0.1, proc_rarity=0.1",event_type_seq,test,alert
2026-08-04 13:46:57.172000+00:00,syslog,ASUS-X415JA,,,avahi-daemon,network,0.3079071,7.937677922924306,0,0.039,low,"event_type_seq=1.0, proc_rarity=0.1",event_type_seq,test,alert
2026-08-04 13:46:57.172000+00:00,syslog,ASUS-X415JA,,,avahi-daemon,network,0.18362558,7.937677922924306,0,0.023,low,"event_type_seq=0.6, proc_rarity=0.1",event_type_seq,test,alert
2026-08-04 13:46:57.172000+00:00,syslog,ASUS-X415JA,,,charon,vpn,0.1150108,7.937677922924306,0,0.014,low,"event_type_seq=0.3, proc_rarity=0.2",event_type_seq,test,alert
2026-08-04 13:46:57.272000+00:00,syslog,ASUS-X415JA,,,charon,vpn,0.08835139,7.937677922924306,0,0.011,low,"proc_rarity=0.2, event_type_seq=0.2",proc_rarity,test,alert
2026-08-04 13:46:58.930000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,2.5840719,7.937677922924306,0,0.326,low,"event_type_seq=4.8, inter_arrival_log=1.1, proc_rarity=0.2",event_type_seq,test,alert
2026-08-04 13:46:58.930000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,1.8773916,7.937677922924306,0,0.237,low,"msg_length_log=3.1, event_type_seq=2.4, proc_rarity=0.2",msg_length_log,test,alert
2026-08-04 13:46:58.930000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.23536274,7.937677922924306,0,0.03,low,"event_type_seq=0.7, proc_rarity=0.1",event_type_seq,test,alert
2026-08-04 13:46:58.930000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.02100506,7.937677922924306,0,0.003,low,event_type_seq=0.1,event_type_seq,test,alert
2026-08-04 13:46:58.930000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.27050126,7.937677922924306,0,0.034,low,msg_length_log=0.9,msg_length_log,test,alert
2026-08-04 13:46:58.930000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0906629,7.937677922924306,0,0.011,low,msg_length_log=0.3,msg_length_log,test,alert
2026-08-04 13:46:58.930000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:46:58.930000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.21586895,7.937677922924306,0,0.027,low,msg_length_log=0.8,msg_length_log,test,alert
2026-08-04 13:46:58.930000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.22596401,7.937677922924306,0,0.028,low,msg_length_log=0.8,msg_length_log,test,alert
2026-08-04 13:46:58.930000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.117878646,7.937677922924306,0,0.015,low,msg_length_log=0.4,msg_length_log,test,alert
2026-08-04 13:46:58.930000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0024545393,7.937677922924306,0,0.0,low,msg_length_log=0.0,msg_length_log,test,alert
2026-08-04 13:47:04.249000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.93253565,7.937677922924306,0,0.117,low,"inter_arrival_log=2.4, msg_length_log=0.0",inter_arrival_log,test,alert
2026-08-04 13:47:04.249000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.34916574,7.937677922924306,0,0.044,low,msg_length_log=1.1,msg_length_log,test,alert
2026-08-04 13:47:04.249000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:47:04.249000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:47:04.249000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:47:04.249000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:47:04.249000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:47:04.249000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:47:04.249000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:47:04.249000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:47:04.249000+00:00,syslog,ASUS-X415JA,,,kernel,kernel,0.0,7.937677922924306,0,0.0,low,,,test,alert
2026-08-04 13:47:04.827000+00:00,syslog,ASUS-X415JA,,,wpa_supplicant,network,0.30238688,7.937677922924306,0,0.038,low,inter_arrival_log=1.0,inter_arrival_log,test,alert
